y3_hhid,gardenid,plotid,crop_loss,crop_loss_reason_rain_excess,crop_loss_reason_rain_little,crop_loss_reason_insects,crop_loss_reason_disease,crop_loss_reason_weeds,crop_loss_reason_hail,crop_loss_reason_floods,crop_loss_reason_frost,crop_loss_reason_animals,crop_loss_reason_locust,crop_loss_reason_birds,crop_loss_reason_shortage,crop_loss_reason_fertility,crop_loss_reason_security,crop_loss_reason_spoiled,crop_loss_reason_other,area_loss,area_loss_reason_drought,area_loss_reason_insects,area_loss_reason_animals,area_loss_reason_theft,area_loss_reason_disease,area_loss_reason_labor,area_loss_reason_other,area_loss_reason_rains,area_loss_reason_floods,area_loss_reason_fire,area_loss_reason_not_finished,pure_stand,pure_stand_maize,entire_plot_planted,harvest_completed,planting_month,planting_year,harvesting_month_start,harvesting_month_end,area_planted_with_crop,kgs_harvested,plot_area_ha,first_crop_planted,second_crop_planted,third_crop_planted,fourth_crop_planted,fifth_crop_planted,soil_type,soil_quality,plot_slope,month_planted_plot,half_month_planted_plot,plot_area_gps,area_planted,cultivated,season,crop_cutting,area_harvested,crop_loss_ha,area_harvested_with_crop,plot_elevation,plot_twi,hh_gps_lat,hh_gps_long,annual_temp,annual_precip,ea_id,region,district,ta_code,reside
0793-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,12,,5,5,0,332,.188,MAIZE,,,,,Sandy (Mchenga),Poor,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,540,13,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0794-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Dry,,,,,,,,,,,20906605,Central,Ntcheu,6,RURAL
0794-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,3,3,1.25,219,.16,MAIZE,GROUNDNUT,,,,Clay (Katondo),Good,Flat,DECEMBER,1ST HALF,1,.2,1,Rainy,,,,,920,13,-14.6514,34.6256,210,941,20906605,Central,Ntcheu,6,RURAL
0794-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,3,3,1.25,113.8000001907349,.24,MAIZE,GROUNDNUT,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Moderate slope,DECEMBER,1ST HALF,1,.30000001,1,Rainy,,,,,1050,12,-14.6514,34.6256,210,941,20906605,Central,Ntcheu,6,RURAL
0795-001,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,0,0,1,1,12,,3.5,4.5,1.25,373.0416870117188,.128,MAIZE,NKHWANI,,,,Clay (Katondo),Good,Flat,FEBRUARY,1ST HALF,1,.16,1,Rainy,,,,,470,28,-14.238185,34.666464,243,910,20908119,Central,Ntcheu,8,RURAL
0795-002,RG02,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,1,0,1,11,,4,5,0,532.9166870117188,.532,MAIZE,,,,,Other (Specify),Good,Slight slope,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,550,14,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0795-002,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,1,0,1,11,,4,4,0,799.375,.976,MAIZE,,,,,Sandy (Mchenga),Good,Flat,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,550,15,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0795-007,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,1,0,1,12,,5,5,0,586.2083740234375,1.036,MAIZE,,,,,Other (Specify),Good,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,540,14,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0796-001,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,0,0,1,1,11.5,,5,5,1.5,213.1666717529297,.332,MAIZE,FINGER MILLET(MAWERE),,,,Clay (Katondo),Good,Flat,DECEMBER,2ND HALF,1,.498,1,Rainy,,,,,920,14,-14.6514,34.6256,211,937,20906605,Central,Ntcheu,6,RURAL
0796-001,RG01,R03,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.016,SOYABEAN,,,,,Clay (Katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,920,13,-14.6514,34.6256,211,937,20906605,Central,Ntcheu,6,RURAL
0796-001,RG01,R02,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,12,,5,5,0,280.6000061035156,.192,GROUNDNUT,,,,,Clay (Katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,920,13,-14.6514,34.6256,211,937,20906605,Central,Ntcheu,6,RURAL
0796-001,RG01,R04,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.012,SWEET POTATO,,,,,Clay (Katondo),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,920,13,-14.6514,34.6256,211,937,20906605,Central,Ntcheu,6,RURAL
0796-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,2.5,4,2,319.75,.216,MAIZE,NKHWANI,,,,Clay (Katondo),Good,Slight slope,DECEMBER,2ND HALF,1,.43200001,1,Rainy,,,,,930,13,-14.6514,34.6256,211,937,20906605,Central,Ntcheu,6,RURAL
0797-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,1,11,,5,5,0,582.6600341796875,.52,MAIZE,,,,,Other (Specify),Good,Flat,NOVEMBER,2ND HALF,1,0,1,Rainy,,,,,530,16,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0797-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,11,,5,6,0,10,.16,PEAS,,,,,Other (Specify),Good,Flat,NOVEMBER,2ND HALF,1,0,1,Rainy,,,,,530,17,-14.5036,34.6593,236,882,20908119,Central,Ntcheu,8,RURAL
0797-002,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4,5,3,607.6600341796875,.6800000000000001,MAIZE,NKHWANI,PEAS,,,Sandy (Mchenga),Good,Flat,DECEMBER,1ST HALF,1,2.04,1,Rainy,,,,,530,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0797-003,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,3.5,3.5,2,234,.28,MAIZE,NKHWANI,,,,Other (Specify),Good,Flat,DECEMBER,2ND HALF,1,.56,1,Rainy,,,,,560,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0797-003,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4,5,2,468,.4,MAIZE,NKHWANI,,,,Sandy (Mchenga),Good,Flat,DECEMBER,2ND HALF,1,.80000001,1,Rainy,,,,,540,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0797-003,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,3.5,3.5,2,.5,.2,MAIZE,NKHWANI,,,,Other (Specify),Good,Flat,DECEMBER,2ND HALF,1,.40000001,1,Rainy,,,,,560,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0798-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,7.5,7.5,1.25,50,.4400000000000001,MAIZE,PEAS,,,,Other (Specify),Good,Flat,JANUARY,2ND HALF,1,.55000001,1,Rainy,,,,,550,15,-14.4136,34.6106,235,890,20909113,Central,Ntcheu,9,RURAL
0798-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Dry,,,,,,,,,,,20909113,Central,Ntcheu,9,RURAL
0799-001,RG02,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,1,1,0,1,12,,4,4,0,799.375,.5599999999999999,MAIZE,,,,,Sandy (Mchenga),Fair,Slight slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,19,-14.5036,34.6593,236,884,20908119,Central,Ntcheu,8,RURAL
0799-001,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,1,1,0,1,12,,4,4,0,88.46416473388672,.28,MAIZE,,,,,Sandy (Mchenga),Good,Flat,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,560,14,-14.5036,34.6593,236,884,20908119,Central,Ntcheu,8,RURAL
0799-002,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,1,0,1,12,,6,6,0,106.5833358764648,.072,MAIZE,,,,,Sandy (Mchenga),Fair,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,15,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0800-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,0,12,,5,5,2,0,.4480000000000001,MAIZE,OTHER (SPECIFY),,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Slight slope,DECEMBER,1ST HALF,1,.89600003,1,Rainy,,,,,540,15,-14.4136,34.6106,236,890,20909113,Central,Ntcheu,9,RURAL
0801-001,RG01,R01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.092,,,,,,Clay (Katondo),Good,Flat,,,1,,0,Rainy,,,,,550,18,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,2,4,0,200,.26,TOBACCO,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,19,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-001,RG01,R03,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,3,3,1.5,884.6416625976563,.668,MAIZE,NKHWANI,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,1.002,1,Rainy,,,,,540,19,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-003,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,0,0,1,1,12,,2,2,2.5,135.6962432861328,.244,MAIZE,NKHWANI,PEAS,,,Sandy (Mchenga),Good,Flat,DECEMBER,2ND HALF,1,.61000001,1,Rainy,,,,,550,15,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-005,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,1,1,0,1,11,,4,4,0,266.4583435058594,.064,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-005,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,0,0,1,1,11,,3,3,1.5,265.3924865722656,.276,MAIZE,NKHWANI,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,2ND HALF,1,.414,1,Rainy,,,,,550,15,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-005,RG02,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,1,0,0,1,11,,4,5,0,130,.14,TOBACCO,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,14,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0801-005,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,0,0,1,1,11,,3,3,1.5,266.4583435058594,.248,MAIZE,NKHWANI,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,DECEMBER,1ST HALF,1,.37200001,1,Rainy,,,,,550,17,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0802-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,11.5,,5,5,2,155,.2,MAIZE,PEAS,,,,Other (Specify),Good,Flat,NOVEMBER,2ND HALF,1,.40000001,1,Rainy,,,,,550,18,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0802-001,RG01,R03,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,5,5,0,0,.02,FINGER MILLET(MAWERE),,,,,Other (Specify),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,550,17,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0802-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,3,3,0,17.25,.08,GROUNDNUT,,,,,Other (Specify),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,18,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0803-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4,1.125,319.75,.6360000000000001,MAIZE,NKHWANI,,,,Other (Specify),Good,Flat,DECEMBER,1ST HALF,1,.7155,1,Rainy,,,,,550,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,7,7,0,0,.16,PEAS,,,,,Clay (Katondo),Fair,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,17,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,4,4,0,0,.204,COTTON,,,,,Sandy (Mchenga),Good,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,17,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-003,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.328,COTTON,,,,,Clay (Katondo),Fair,Flat,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,550,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-003,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.4400000000000001,PEAS,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JANUARY,2ND HALF,1,0,1,Rainy,,,,,540,15,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-003,RG04,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.284,PEAS,,,,,Sandy (Mchenga),Good,Slight slope,JANUARY,1ST HALF,1,0,1,Rainy,,,,,550,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-003,RG04,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,0,12,,6,6,0,0,.136,COTTON,,,,,Sandy (Mchenga),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,550,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-003,RG03,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,0,12,,4,4,0,0,.224,GROUNDNUT,,,,,Sandy (Mchenga),Good,Slight slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,550,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0803-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.393,34.34739,179,1053,20909113,Central,Ntcheu,9,URBAN
0803-009,RG03,R01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.352,,,,,,Other (Specify),Poor,Moderate slope,,,1,,0,Rainy,,,,,540,16,-14.4136,34.6106,235,890,20909113,Central,Ntcheu,9,RURAL
0803-009,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,12,,4,4,0,50,.048,MAIZE,,,,,Sandy (Mchenga),Fair,Flat,MARCH,2ND HALF,1,0,1,Rainy,,,,,550,15,-14.4136,34.6106,235,890,20909113,Central,Ntcheu,9,RURAL
0803-009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Dry,,,,,,,,,,,20909113,Central,Ntcheu,9,RURAL
0803-009,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,2,,5,5,0,100,.16,PEAS,,,,,Other (Specify),Fair,Slight slope,MARCH,2ND HALF,1,0,1,Rainy,,,,,520,14,-14.4136,34.6106,235,890,20909113,Central,Ntcheu,9,RURAL
0803-010,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,5,5,1.5,213.1666717529297,.344,MAIZE,NKHWANI,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,2ND HALF,1,.51599997,1,Rainy,,,,,530,14,-14.242405,34.539997,237,915,20909113,Central,Ntcheu,9,RURAL
0803-010,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,4,4,0,112.2400054931641,.12,GROUNDNUT,,,,,Clay (Katondo),Good,Slight slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,520,17,-14.242405,34.539997,237,915,20909113,Central,Ntcheu,9,RURAL
0804-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.872558,35.521921,228,1092,20909113,Central,Ntcheu,9,RURAL
0805-002,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4,4,1.75,986,.8,MAIZE,NKHWANI,PEAS,,,Sandy (Mchenga),Good,Moderate slope,DECEMBER,1ST HALF,1,1.4,1,Rainy,,,,,550,19,-14.5036,34.6593,237,882,20908119,Central,Ntcheu,8,RURAL
0806-001,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,0,0,1,1,1,,4,4,1.25,852.6666870117188,.524,MAIZE,OTHER (SPECIFY),,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JANUARY,1ST HALF,1,.65499997,1,Rainy,,,,,490,17,-14.206531,34.830461,245,895,20909113,Central,Ntcheu,9,RURAL
0806-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,1,1,,4,4,0,221.1604156494141,.212,MAIZE,,,,,Clay (Katondo),Fair,Slight slope,JANUARY,1ST HALF,1,0,1,Rainy,,,,,490,19,-14.206531,34.830461,245,895,20909113,Central,Ntcheu,9,RURAL
0806-003,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,0,1,11,,4,4,0,10,.084,MAIZE,,,,,Sandy (Mchenga),Fair,Slight slope,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,480,15,-14.475873,35.250934,243,839,20909113,Central,Ntcheu,9,URBAN
0807-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,1,11,,4,4,0,249,.08,MAIZE,,,,,Other (Specify),Good,Flat,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,550,16,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0807-001,RG02,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,11,,3,4,2,702,.6400000000000001,MAIZE,NKHWANI,,,,Other (Specify),Good,Flat,NOVEMBER,1ST HALF,1,1.28,1,Rainy,,,,,540,15,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0807-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,11,,2,2,0,15,.12,TOBACCO,,,,,Other (Specify),Good,Flat,NOVEMBER,1ST HALF,1,0,1,Rainy,,,,,550,16,-14.5036,34.6593,236,883,20908119,Central,Ntcheu,8,RURAL
0808-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,4.5,4.5,2,0,.6160000000000001,MAIZE,OTHER (SPECIFY),,,,Clay (Katondo),Fair,Slight slope,DECEMBER,1ST HALF,1,1.232,1,Rainy,,,,,550,17,-14.4136,34.6106,235,889,20909113,Central,Ntcheu,9,RURAL
0808-002,RG01,R01,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,0,0,1,0,12,,4,4,3,0,.9119999999999999,MAIZE,PIGEONPEA(NANDOLO),PEAS,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Slight slope,DECEMBER,1ST HALF,1,2.7360001,1,Rainy,,,,,570,15,-14.4136,34.6106,235,890,20909113,Central,Ntcheu,9,RURAL
0809-001,RG01,R03,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,7,7,0,0,.056,OTHER (SPECIFY),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,FEBRUARY,1ST HALF,1,0,1,Rainy,,,,,540,20,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0809-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,0,12,,5,5,0,0,.292,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,540,17,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0809-001,RG01,R02,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,0,0,1,12,,7,7,0,0,.172,OTHER (SPECIFY),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Moderate slope,DECEMBER,1ST HALF,1,0,1,Rainy,,,,,540,17,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-001,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,1,1,12,,4,4,1,1000,1.12,MAIZE,,,,,Clay (Katondo),Fair,Flat,DECEMBER,2ND HALF,1,1.12,1,Rainy,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-001,RG04,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,12,,4,4,0,0,.516,MAIZE,,,,,Other (Specify),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,530,16,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-001,RG03,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,12,,4,4,0,0,.48,MAIZE,,,,,Other (Specify),Good,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,530,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-001,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,12,,5,5,0,0,.984,COTTON,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JANUARY,1ST HALF,1,0,1,Rainy,,,,,540,15,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-003,RG01,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,12,,7,7,0,100,1.184,COTTON,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JANUARY,1ST HALF,1,0,1,Rainy,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-003,RG01,R02,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,12,,4,4,0,53.29166793823242,.752,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,JANUARY,1ST HALF,1,0,1,Rainy,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0810-003,RG02,R01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,12,,4,4,0,319.75,.48,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Fair,Flat,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,530,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,0,0,1,1,12,,5.5,5.5,2,75,.12,MAIZE,NKHWANI,,,,Other (Specify),Poor,Flat,FEBRUARY,1ST HALF,1,.23999999,1,Rainy,,,,,530,15,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,DG01,D05,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,5,,8,8,0,0,.004,TOMATO,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,JULY,2ND HALF,1,0,1,Dry,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,DG01,D02,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,7,,,,0,0,.016,NKHWANI,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,JULY,1ST HALF,1,0,1,Dry,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,DG01,D03,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,1,6,,,,0,0,.016,OTHER (SPECIFY),,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,,,1,0,1,Dry,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,DG01,D01,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,0,1,5,,7,7,0,0,.12,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,MAY,2ND HALF,1,0,1,Dry,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0811-001,DG01,D04,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,0,0,1,6,,8,8,0,0,.012,TANAPOSI,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Flat,MAY,2ND HALF,1,0,1,Dry,,,,,540,14,-14.4136,34.6106,235,891,20909113,Central,Ntcheu,9,RURAL
0812-001,RG03,R01,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,0,1,12,,5,5,0,6.224999904632568,.3200000000000001,MAIZE,,,,,Between sandy & clay(Pakati pa mchenga ndi katondo),Good,Slight slope,DECEMBER,2ND HALF,1,0,1,Rainy,,,,,550,16,-14.4136,34.6106,236,889,20909113,Central,Ntcheu,9,RURAL
0812-001,RG01,R01,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,0,0,1,0,7,,5,5,1.75,0,.224,MAIZE,PEAS,,,,Clay (Katondo),Good,Slight slope,DECEMBER,2ND HALF,1,.39199999,1,Rainy,,,,,530,15,-14.4136,34.6106,236,889,20909113,Central,Ntcheu,9,RURAL
